squareMeters,numberOfRooms,hasYard,hasPool,floors,cityCode,cityPartRange,numPrevOwners,made,isNewBuilt,hasStormProtector,basement,attic,garage,hasStorageRoom,hasGuestRoom,price,category
55616.0,83.0,0,1.0,62.0,56356.0,7.0,9.0,1997.0,0.0,1.0,8613.0,8051.0,213.0,1.0,3.0,5571452.7,Basic
57041.0,24.0,1,0.0,94.0,21340.0,3.0,6.0,2000.0,0.0,1.0,4878.0,9438.0,235.0,0.0,10.0,5710382.0,Basic
39007.0,52.0,1,1.0,44.0,5308.0,3.0,2.0,1999.0,1.0,0.0,2898.0,1245.0,783.0,1.0,8.0,3912800.9,Luxury
20869.0,86.0,1,0.0,84.0,74768.0,6.0,10.0,2011.0,1.0,0.0,7836.0,6015.0,440.0,0.0,6.0,2092339.1,Basic
27036.0,14.0,1,1.0,75.0,77326.0,3.0,7.0,2020.0,1.0,1.0,1502.0,3475.0,543.0,1.0,3.0,2708288.0,Luxury
90536.0,74.0,0,0.0,68.0,89988.0,7.0,6.0,2002.0,0.0,1.0,1714.0,8261.0,195.0,1.0,9.0,9059110.2,Basic
97882.0,63.0,1,0.0,47.0,63089.0,7.0,7.0,2019.0,0.0,0.0,7161.0,2405.0,444.0,0.0,4.0,9792988.9,Basic
35287.0,53.0,1,1.0,33.0,74678.0,5.0,3.0,2013.0,0.0,0.0,5473.0,4040.0,607.0,0.0,4.0,3535222.3,Basic
91311.0,23.0,1,0.0,24.0,5657.0,8.0,8.0,1991.0,0.0,0.0,5515.0,4005.0,985.0,1.0,8.0,9137559.1,Basic
60596.0,82.0,1,0.0,39.0,71604.0,10.0,8.0,2002.0,0.0,1.0,2301.0,7443.0,962.0,1.0,10.0,6063866.2,Basic
73365.0,80.0,0,1.0,2.0,27930.0,5.0,5.0,2021.0,0.0,0.0,788.0,6935.0,274.0,0.0,7.0,7340329.1,Basic
55281.0,18.0,0,0.0,26.0,44155.0,4.0,5.0,2004.0,0.0,1.0,9330.0,1985.0,317.0,1.0,9.0,5531300.4,Basic
42265.0,34.0,0,1.0,89.0,80134.0,9.0,3.0,2009.0,0.0,1.0,1625.0,681.0,896.0,1.0,2.0,4234147.9,Basic
39595.0,81.0,1,1.0,96.0,19398.0,5.0,6.0,1993.0,0.0,0.0,9804.0,2336.0,762.0,1.0,8.0,3974677.3,Basic
83790.0,59.0,0,0.0,75.0,43163.0,10.0,10.0,2020.0,0.0,0.0,1272.0,7127.0,458.0,0.0,1.0,8383752.0,Basic
62977.0,47.0,1,1.0,15.0,97092.0,10.0,10.0,2009.0,0.0,0.0,8787.0,5248.0,894.0,1.0,3.0,6305166.9,Basic
49810.0,60.0,1,1.0,39.0,54867.0,2.0,1.0,2020.0,0.0,1.0,9431.0,5785.0,156.0,1.0,1.0,4988534.0,Basic
44782.0,83.0,1,1.0,77.0,84704.0,7.0,9.0,2003.0,0.0,0.0,8539.0,9957.0,544.0,0.0,5.0,4488135.3,Basic
79066.0,91.0,0,0.0,18.0,10621.0,7.0,10.0,2019.0,0.0,1.0,14.0,4112.0,925.0,0.0,10.0,7908197.9,Basic
45091.0,71.0,1,1.0,78.0,55216.0,10.0,3.0,2010.0,0.0,1.0,285.0,2887.0,908.0,0.0,1.0,4523785.0,Basic
16063.0,60.0,0,0.0,97.0,60433.0,8.0,8.0,2016.0,1.0,0.0,7658.0,532.0,716.0,1.0,5.0,1612339.6,Basic
28920.0,1.0,1,0.0,72.0,88751.0,6.0,6.0,2007.0,1.0,0.0,6155.0,468.0,851.0,1.0,8.0,2901901.7,Basic
29431.0,53.0,0,0.0,43.0,36821.0,9.0,4.0,1993.0,1.0,0.0,5705.0,2458.0,471.0,1.0,7.0,2945626.3,Basic
80671.0,65.0,0,0.0,6.0,37066.0,7.0,10.0,2021.0,1.0,1.0,2660.0,1222.0,393.0,0.0,5.0,8068598.1,Basic
98648.0,30.0,1,1.0,62.0,99801.0,9.0,4.0,2007.0,1.0,1.0,7991.0,5417.0,934.0,1.0,3.0,9875795.7,Luxury
23336.0,38.0,0,1.0,23.0,6989.0,4.0,6.0,2018.0,1.0,1.0,115.0,5183.0,556.0,1.0,6.0,2336967.8,Basic
65779.0,99.0,0,1.0,80.0,52650.0,9.0,9.0,2006.0,1.0,1.0,8673.0,2478.0,210.0,1.0,5.0,6583911.6,Basic
26508.0,7.0,1,1.0,82.0,79069.0,1.0,1.0,1991.0,1.0,1.0,9973.0,6110.0,852.0,0.0,7.0,2663765.1,Luxury
82117.0,58.0,0,1.0,33.0,70276.0,7.0,8.0,1994.0,1.0,1.0,5285.0,8336.0,814.0,1.0,7.0,8217020.4,Basic
27949.0,59.0,1,0.0,77.0,87458.0,8.0,3.0,2011.0,0.0,0.0,9984.0,1450.0,244.0,1.0,5.0,2803182.1,Basic
58847.0,40.0,0,0.0,51.0,83007.0,4.0,10.0,2015.0,1.0,1.0,7150.0,1562.0,916.0,0.0,0.0,5886368.5,Basic
84311.0,4.0,0,1.0,58.0,74057.0,6.0,4.0,2011.0,1.0,1.0,9905.0,3812.0,399.0,1.0,4.0,8442220.1,Basic
9749.0,85.0,1,0.0,65.0,54807.0,6.0,5.0,2018.0,0.0,0.0,9426.0,8113.0,555.0,0.0,9.0,980609.8,Basic
1932.0,51.0,1,1.0,36.0,52283.0,1.0,1.0,2000.0,1.0,0.0,4334.0,8090.0,195.0,1.0,8.0,201541.0,Luxury
83358.0,55.0,1,0.0,68.0,72913.0,10.0,2.0,2015.0,1.0,0.0,723.0,3480.0,584.0,1.0,0.0,8341911.5,Basic
72006.0,4.0,0,0.0,83.0,65315.0,5.0,7.0,2000.0,0.0,1.0,6242.0,8332.0,435.0,0.0,4.0,7209550.0,Basic
80394.0,55.0,0,0.0,59.0,31003.0,9.0,2.0,1992.0,1.0,1.0,7370.0,3420.0,701.0,1.0,5.0,8045936.2,Basic
39132.0,30.0,1,1.0,68.0,90395.0,8.0,9.0,2020.0,0.0,0.0,9962.0,5955.0,953.0,0.0,6.0,3924407.0,Basic
89169.0,88.0,1,1.0,90.0,14403.0,10.0,6.0,2011.0,1.0,0.0,1532.0,69.0,513.0,0.0,10.0,8927281.1,Luxury
86467.0,68.0,0,1.0,22.0,9328.0,3.0,6.0,2014.0,0.0,0.0,1035.0,8000.0,561.0,1.0,8.0,8650673.4,Basic
54648.0,70.0,0,1.0,98.0,17849.0,7.0,10.0,1993.0,0.0,1.0,8803.0,9549.0,685.0,0.0,9.0,5478307.3,Basic
5856.0,98.0,1,1.0,95.0,39298.0,8.0,9.0,2012.0,0.0,1.0,8073.0,6431.0,310.0,1.0,3.0,598716.2,Basic
28722.0,7.0,1,0.0,54.0,23861.0,9.0,5.0,1991.0,0.0,1.0,6224.0,5314.0,973.0,1.0,1.0,2881430.1,Basic
54563.0,76.0,1,0.0,56.0,16918.0,5.0,4.0,1994.0,0.0,1.0,5281.0,4318.0,123.0,1.0,0.0,5461061.4,Basic
17847.0,97.0,0,1.0,71.0,51955.0,8.0,7.0,2006.0,0.0,1.0,9901.0,2698.0,178.0,0.0,3.0,1791186.6,Basic
69806.0,14.0,0,0.0,66.0,18070.0,3.0,7.0,2020.0,0.0,0.0,4158.0,2960.0,898.0,1.0,2.0,6986562.0,Basic
70178.0,27.0,0,1.0,41.0,17376.0,8.0,2.0,2020.0,0.0,0.0,3800.0,9767.0,498.0,1.0,2.0,7025331.0,Basic
68311.0,63.0,0,0.0,67.0,33484.0,3.0,1.0,1992.0,0.0,1.0,6167.0,3575.0,863.0,1.0,0.0,6836540.2,Basic
4258.0,51.0,1,0.0,30.0,90758.0,8.0,5.0,2003.0,0.0,1.0,7067.0,6792.0,685.0,1.0,10.0,430099.3,Basic
67140.0,4.0,0,1.0,51.0,51831.0,10.0,9.0,2010.0,1.0,0.0,1985.0,7899.0,341.0,1.0,3.0,6722509.0,Basic
14608.0,33.0,0,1.0,88.0,73583.0,10.0,10.0,2021.0,0.0,1.0,5507.0,4311.0,780.0,0.0,3.0,1468435.1,Basic
61185.0,39.0,0,0.0,48.0,81696.0,9.0,1.0,1998.0,1.0,1.0,2353.0,9147.0,355.0,0.0,9.0,6121085.8,Basic
1888.0,68.0,1,1.0,79.0,40408.0,2.0,2.0,2018.0,0.0,1.0,3550.0,6866.0,408.0,0.0,4.0,199583.8,Basic
92130.0,28.0,1,0.0,88.0,61968.0,5.0,10.0,1994.0,1.0,1.0,592.0,1210.0,197.0,0.0,2.0,9223934.4,Basic
24516.0,100.0,0,1.0,67.0,80608.0,6.0,1.0,2005.0,0.0,0.0,6478.0,9195.0,722.0,1.0,6.0,2458884.5,Basic
55727.0,89.0,1,0.0,33.0,23092.0,7.0,4.0,1995.0,0.0,0.0,7276.0,5389.0,175.0,1.0,3.0,5575798.5,Basic
55558.0,95.0,1,0.0,100.0,99606.0,1.0,1.0,2021.0,1.0,1.0,5416.0,8410.0,792.0,0.0,0.0,5559731.1,Basic
98924.0,52.0,0,1.0,93.0,11880.0,1.0,4.0,1991.0,1.0,0.0,3572.0,559.0,866.0,0.0,9.0,9901248.1,Basic
61279.0,54.0,1,1.0,1.0,97919.0,4.0,9.0,2003.0,0.0,1.0,1830.0,7949.0,742.0,0.0,9.0,6134906.3,Basic
19463.0,41.0,0,1.0,98.0,63615.0,6.0,4.0,2006.0,0.0,1.0,5385.0,4766.0,558.0,1.0,3.0,1957103.6,Basic
4449.0,49.0,1,0.0,40.0,17214.0,10.0,4.0,2006.0,1.0,1.0,4483.0,2631.0,419.0,1.0,8.0,451954.6,Basic
84634.0,7.0,1,0.0,89.0,83827.0,1.0,3.0,2012.0,1.0,0.0,5190.0,4148.0,262.0,0.0,7.0,8473995.2,Basic
75868.0,84.0,1,0.0,57.0,39271.0,2.0,6.0,1997.0,0.0,1.0,8926.0,2374.0,752.0,1.0,7.0,7591848.7,Basic
81639.0,62.0,0,0.0,15.0,62214.0,3.0,4.0,2009.0,0.0,1.0,2068.0,176.0,438.0,0.0,6.0,8165695.9,Basic
49116.0,98.0,1,1.0,41.0,70412.0,6.0,9.0,2013.0,1.0,0.0,5646.0,4458.0,953.0,0.0,3.0,4923159.3,Luxury
29711.0,75.0,1,1.0,59.0,33784.0,3.0,4.0,2019.0,0.0,0.0,4225.0,9353.0,201.0,1.0,6.0,2981766.9,Basic
77339.0,85.0,1,0.0,33.0,73371.0,1.0,6.0,1996.0,0.0,1.0,1266.0,8952.0,139.0,0.0,6.0,7736919.6,Basic
93471.0,43.0,0,1.0,30.0,34433.0,8.0,6.0,2016.0,1.0,0.0,8718.0,2771.0,577.0,1.0,5.0,9355268.6,Basic
49864.68309507148,22.0,1,0.0,91.0,93568.0,7.0,8.0,1998.0,0.0,1.0,9661.0,9245.0,789.0,0.0,5.0,4218276.8,Basic
83730.0,50.3556932920124,0,0.0,7.0,51141.0,9.0,4.0,1995.0,1.0,0.0,4229.0,2030.0,801.0,0.0,9.0,8373982.5,Basic
93650.0,7.0,1,1.0,83.0,35653.0,4.0,3.0,2005.0,0.0,0.0,9158.0,372.0,780.0,1.0,7.0,9375981.5,Basic
45125.0,77.0,1,0.4968006398720256,51.0,97963.0,4.0,2.0,2019.0,1.0,1.0,8160.0,6635.0,154.0,0.0,2.0,4522380.9,Luxury
36987.0,79.0,1,0.0,50.26706658668267,70948.0,7.0,8.0,2003.0,1.0,1.0,6044.0,2088.0,449.0,1.0,10.0,3703916.3,Basic
64425.0,30.0,0,0.0,17.0,50221.70945810838,8.0,6.0,2015.0,0.0,0.0,3992.0,9150.0,223.0,0.0,8.0,6443543.5,Basic
13601.0,76.0,0,1.0,64.0,8319.0,5.51034896510349,10.0,2007.0,1.0,0.0,9049.0,8693.0,978.0,1.0,8.0,1371932.7,Basic
71595.0,100.0,0,1.0,4.0,7270.0,8.0,5.521495700859828,2017.0,1.0,1.0,2507.0,6043.0,653.0,1.0,6.0,7164867.7,Basic
19440.0,38.0,1,0.0,51.0,59267.0,3.0,10.0,2005.4906018796241,1.0,0.0,1798.0,861.0,588.0,1.0,6.0,1951851.0,Basic
43251.0,88.0,0,0.0,43.0,60814.0,3.0,10.0,2001.0,0.4991001799640072,0.0,2001.0,4900.0,791.0,0.0,3.0,4326826.1,Basic
90447.0,76.0,0,0.0,53.0,6421.0,9.0,8.0,1999.0,1.0,0.5,880.0,3130.0,202.0,1.0,2.0,9048782.9,Basic
70636.0,85.0,1,0.0,95.0,36186.0,5.0,8.0,2011.0,1.0,0.0,5033.092047590481,9214.0,480.0,1.0,2.0,7073600.1,Basic
51999.0,10.0,0,0.0,85.0,86210.0,1.0,9.0,2017.0,1.0,1.0,1815.0,3127.0,539.0,1.0,2.0,5207606.7,Basic
29498.0,18.0,0,1.0,80.0,85019.0,9.0,7.0,2008.0,0.0,0.0,7004.0,2823.0,253.0,0.0,2.0,2961653.8,Basic
59392.0,21.0,0,0.0,89.0,4962.0,10.0,10.0,1994.0,1.0,1.0,2673.0,756.0,452.0,0.5027994401119776,2.0,5944482.4,Basic
26656.0,89.0,1,1.0,81.0,6743.0,10.0,10.0,2011.0,0.0,0.0,4095.0,8054.0,944.0,0.0,4.993101379724055,2681384.1,Basic
84221.0,47.0,0,1.0,47.0,16858.0,9.0,8.0,2004.0,0.0,1.0,282.0,3615.0,956.0,0.0,4.0,4992480.606038189,Basic
83175.0,86.0,1,1.0,91.0,37415.0,2.0,5.0,2015.0,1.0,0.0,5857.0,7551.0,167.0,1.0,7.0,8330590.5,Luxury
72843.0,47.0,0,0.0,96.0,5857.0,1.0,9.0,1999.0,1.0,0.0,3354.0,9759.0,904.0,1.0,7.0,7288205.9,Basic
827.0,24.0,1,1.0,21.0,9011.0,3.0,6.0,2000.0,0.0,0.0,245.0,5879.0,470.0,0.0,9.0,89927.0,Basic
36690.0,68.0,1,0.0,27.0,18808.0,9.0,4.0,2014.0,1.0,0.0,8571.0,187.0,598.0,0.0,0.0,3674806.4,Basic
66847.0,50.0,0,1.0,33.0,63757.0,10.0,7.0,2011.0,1.0,1.0,7430.0,5936.0,246.0,0.0,1.0,6688898.1,Basic
22381.0,66.0,0,1.0,86.0,10972.0,1.0,2.0,1990.0,0.0,1.0,7584.0,785.0,666.0,1.0,2.0,2245020.0,Basic
93244.0,20.0,0,0.0,63.0,58065.0,9.0,5.0,2001.0,1.0,1.0,2101.0,8122.0,253.0,0.0,3.0,9328474.1,Basic
70728.0,92.0,1,0.0,87.0,67799.0,2.0,9.0,2020.0,0.0,1.0,8610.0,5822.0,139.0,0.0,2.0,7079449.0,Basic
8300.0,93.0,0,1.0,72.0,25524.0,6.0,1.0,2005.0,1.0,0.0,2740.0,5630.0,453.0,1.0,10.0,837253.5,Basic
16859.0,93.0,0,0.0,70.0,74704.0,10.0,6.0,2016.0,0.0,0.0,4911.0,1562.0,333.0,1.0,3.0,1690521.6,Basic
71373.0,84.0,1,0.0,12.0,89969.0,5.0,3.0,2021.0,1.0,1.0,8384.0,5114.0,965.0,1.0,1.0,7141743.1,Basic
52871.0,6.0,0,0.0,14.0,84000.0,1.0,8.0,2008.0,0.0,1.0,8163.0,3294.0,316.0,0.0,2.0,5287746.8,Basic
4263.0,57.0,0,0.0,39.0,49609.0,9.0,9.0,1990.0,0.0,0.0,137.0,6883.0,786.0,1.0,9.0,430459.0,Basic
83742.0,74.0,1,1.0,25.0,87689.0,3.0,5.0,2000.0,0.0,0.0,773.0,6149.0,909.0,1.0,5.0,8380708.0,Basic
17505.0,36.0,1,1.0,37.0,16727.0,8.0,4.0,1993.0,0.0,0.0,8333.0,2048.0,573.0,0.0,0.0,1762789.3,Basic
14050.0,3.0,0,1.0,66.0,73565.0,7.0,1.0,2008.0,1.0,1.0,4215.0,2060.0,269.0,1.0,7.0,1413507.8,Basic
77370.0,86.0,0,1.0,23.0,41951.0,9.0,4.0,2011.0,1.0,0.0,6416.0,9644.0,631.0,0.0,10.0,7743358.1,Basic
6791.0,25.0,0,0.0,33.0,15992.0,3.0,7.0,1998.0,0.0,0.0,8687.0,867.0,211.0,0.0,9.0,680406.8,Basic
77027.0,44.0,0,0.0,25.0,22176.0,4.0,10.0,1996.0,1.0,1.0,6206.0,313.0,690.0,1.0,8.0,7705249.6,Basic
98843.0,64.0,0,0.0,73.0,64231.0,9.0,6.0,2006.0,0.0,1.0,2936.0,1346.0,772.0,1.0,1.0,9888362.6,Basic
94172.0,50.0,1,1.0,35.0,13446.0,2.0,5.0,1997.0,0.0,1.0,6666.0,1609.0,822.0,1.0,8.0,9424252.7,Basic
66518.0,20.0,0,1.0,96.0,40605.0,2.0,10.0,2005.0,0.0,1.0,3116.0,3804.0,115.0,1.0,10.0,6658518.5,Basic
27442.0,39.0,0,1.0,28.0,25795.0,7.0,8.0,1998.0,1.0,1.0,2272.0,2587.0,146.0,0.0,10.0,2748800.8,Basic
49592.0,24.0,1,0.0,34.0,82205.0,3.0,9.0,2016.0,1.0,0.0,3635.0,5514.0,356.0,1.0,10.0,4963740.6,Basic
89887.0,57.0,0,0.0,91.0,87207.0,7.0,10.0,2021.0,0.0,1.0,7003.0,6628.0,140.0,1.0,7.0,8994730.1,Basic
12865.0,65.0,0,1.0,69.0,7671.0,6.0,10.0,2020.0,1.0,0.0,5996.0,7540.0,108.0,1.0,5.0,1294048.0,Basic
33781.0,31.0,1,1.0,100.0,28936.0,6.0,3.0,1993.0,1.0,0.0,4467.0,3329.0,603.0,0.0,2.0,3392580.3,Luxury
40933.0,29.0,1,1.0,84.0,99838.0,1.0,10.0,2000.0,0.0,0.0,4791.0,9352.0,602.0,0.0,9.0,4100223.0,Basic
81301.0,14.0,1,1.0,46.0,97862.0,2.0,4.0,2017.0,0.0,0.0,5076.0,1467.0,974.0,1.0,2.0,8137029.7,Basic
67761.0,81.0,1,1.0,5.0,71456.0,1.0,10.0,1997.0,0.0,0.0,9383.0,7649.0,569.0,1.0,2.0,6785841.7,Basic
20744.0,43.0,0,1.0,97.0,83820.0,4.0,1.0,1994.0,1.0,0.0,4212.0,8532.0,917.0,0.0,2.0,2087930.4,Basic
65934.0,69.0,1,1.0,69.0,35528.0,3.0,3.0,2014.0,0.0,1.0,3580.0,7954.0,730.0,0.0,7.0,6602264.4,Basic
50877.0,87.0,1,1.0,89.0,10814.0,1.0,10.0,2002.0,0.0,1.0,9927.0,238.0,831.0,0.0,5.0,5097460.2,Basic
33055.0,10.0,0,1.0,12.0,63073.0,7.0,3.0,1990.0,1.0,0.0,1856.0,2969.0,713.0,0.0,4.0,3308068.0,Basic
75572.0,92.0,1,1.0,100.0,4321.0,3.0,10.0,1993.0,0.0,1.0,8113.0,9070.0,438.0,1.0,10.0,7572270.3,Basic
13914.0,4.0,1,0.0,70.0,9412.0,5.0,1.0,2020.0,1.0,1.0,1434.0,5700.0,298.0,0.0,10.0,1398582.0,Basic
80604.0,85.0,0,0.0,51.0,29337.0,10.0,8.0,2021.0,0.0,1.0,7479.0,2097.0,447.0,1.0,9.0,8063954.1,Basic
29613.0,52.0,1,0.0,26.0,90964.0,2.0,10.0,2002.0,0.0,0.0,2501.0,498.0,123.0,1.0,3.0,2964803.2,Basic
81112.0,91.0,0,1.0,20.0,23925.0,5.0,2.0,1995.0,1.0,1.0,5331.0,2507.0,668.0,1.0,6.0,8117647.5,Basic
45860.0,83.0,1,1.0,26.0,68472.0,8.0,4.0,2019.0,1.0,1.0,1307.0,7015.0,411.0,1.0,1.0,4591104.9,Luxury
261.0,48.0,0,1.0,28.0,83598.0,9.0,3.0,2016.0,1.0,0.0,5927.0,8680.0,811.0,0.0,9.0,29996.6,Basic
68825.0,4.0,1,1.0,13.0,46478.0,2.0,9.0,1995.0,1.0,1.0,7692.0,6368.0,950.0,0.0,3.0,6888057.5,Luxury
26916.0,82.0,0,1.0,58.0,15630.0,1.0,3.0,1993.0,0.0,0.0,7167.0,6929.0,190.0,1.0,2.0,2696491.3,Basic
46421.0,43.0,1,0.0,23.0,27105.0,2.0,7.0,2021.0,1.0,1.0,1517.0,7148.0,382.0,0.0,8.0,4646143.1,Basic
59816.0,55.0,0,0.0,8.0,39743.0,10.0,8.0,2019.0,0.0,0.0,5919.0,1635.0,154.0,1.0,10.0,5982821.9,Basic
11149.0,43.0,1,1.0,58.0,7818.0,1.0,1.0,1999.0,1.0,0.0,185.0,7129.0,754.0,1.0,2.0,1124971.9,Luxury
71042.0,13.0,0,1.0,62.0,23316.0,4.0,4.0,2006.0,1.0,0.0,5182.0,8349.0,114.0,0.0,7.0,7108064.6,Basic
11875.0,33.0,1,0.0,38.0,75759.0,4.0,6.0,2018.0,0.0,0.0,923.0,3004.0,544.0,0.0,9.0,1191250.8,Basic
63664.0,14.0,1,1.0,81.0,16902.0,4.0,7.0,2003.0,1.0,0.0,2863.0,2396.0,621.0,1.0,0.0,6373958.3,Luxury
57431.0,18.0,0,0.0,91.0,73010.0,10.0,3.0,2015.0,1.0,1.0,7969.0,840.0,879.0,0.0,7.0,5752664.5,Basic
52078.0,17.0,0,1.0,1.0,53361.0,4.0,6.0,1993.0,1.0,1.0,619.0,8032.0,424.0,0.0,8.0,5212915.3,Basic
70757.0,54.0,0,1.0,1.0,2053.0,4.0,2.0,2001.0,0.0,1.0,9549.0,5409.0,354.0,0.0,10.0,7078138.1,Basic
30556.0,23.0,0,0.0,81.0,84084.0,10.0,1.0,2002.0,1.0,1.0,2199.0,2424.0,599.0,0.0,1.0,3062451.2,Basic
16809.0,13.0,0,0.0,36.0,66887.0,8.0,10.0,2018.0,1.0,0.0,9979.0,152.0,334.0,0.0,1.0,1685229.8,Basic
5456.0,62.0,1,1.0,97.0,18199.0,6.0,2.0,2012.0,1.0,1.0,4099.0,2073.0,764.0,1.0,0.0,557575.2,Luxury
12130.0,10.0,1,0.0,60.0,10900.0,2.0,3.0,2012.0,1.0,0.0,4492.0,7274.0,775.0,1.0,2.0,1222904.2,Basic
12551.0,24.0,0,0.0,53.0,78052.0,3.0,4.0,1992.0,0.0,1.0,7949.0,6819.0,134.0,0.0,9.0,1257504.2,Basic
61557.0,89.0,1,0.0,51.0,2036.0,9.0,2.0,2011.0,0.0,0.0,5354.0,5011.0,528.0,0.0,6.0,6163797.1,Basic
12939.0,55.0,0,0.0,48.0,27621.0,4.0,3.0,2006.0,0.0,0.0,2785.0,8311.0,292.0,0.0,7.0,1298332.6,Basic
85576.0,83.0,0,0.0,21.0,77949.0,3.0,2.0,1998.0,1.0,0.0,5884.0,3567.0,507.0,1.0,8.0,8558422.8,Basic
8064.0,33.0,1,0.0,27.0,1452.0,3.0,1.0,1992.0,0.0,0.0,2929.0,7491.0,468.0,0.0,6.0,811290.2,Basic
50599.0,93.0,1,1.0,89.0,21075.0,1.0,8.0,2016.0,0.0,1.0,3334.0,9130.0,719.0,0.0,5.0,5067362.6,Basic
53496.0,71.0,0,1.0,22.0,62086.0,4.0,8.0,1991.0,0.0,0.0,8619.0,8861.0,562.0,0.0,2.0,5354040.1,Basic
86405.0,77.0,1,0.0,75.0,37696.0,3.0,3.0,2015.0,0.0,0.0,5268.0,7017.0,302.0,1.0,10.0,8643680.5,Basic
18231.0,10.0,0,1.0,74.0,83758.0,2.0,3.0,1993.0,1.0,0.0,3157.0,6889.0,471.0,1.0,9.0,1832629.3,Basic
76918.0,24.0,0,0.0,27.0,69849.0,3.0,5.0,2021.0,0.0,1.0,4821.0,9985.0,438.0,1.0,8.0,7694890.1,Basic
40214.0,67.0,0,1.0,17.0,51436.0,9.0,1.0,2005.0,1.0,1.0,6917.0,3514.0,235.0,1.0,7.0,4028553.5,Basic
94801.0,98.0,1,0.0,79.0,38030.0,1.0,1.0,2011.0,0.0,1.0,8296.0,6111.0,495.0,0.0,5.0,9487999.1,Basic
20040.0,16.0,0,1.0,94.0,27517.0,6.0,3.0,2019.0,0.0,1.0,989.0,5169.0,105.0,1.0,1.0,2015414.9,Basic
49942.0,7.0,1,0.0,98.0,24546.0,1.0,2.0,2008.0,0.0,0.0,6138.0,4562.0,405.0,1.0,4.0,5003821.8,Basic
52974.0,73.0,1,1.0,24.0,11740.0,5.0,2.0,2004.0,0.0,0.0,5420.0,1466.0,623.0,0.0,3.0,5304662.4,Basic
62710.0,17.0,1,0.0,54.0,59437.0,4.0,9.0,2001.0,0.0,0.0,3620.0,922.0,217.0,1.0,7.0,6279618.1,Basic
66389.0,6.0,1,0.0,46.0,22064.0,7.0,8.0,2003.0,1.0,0.0,3359.0,2188.0,114.0,1.0,9.0,6644576.3,Basic
40619.0,50.0,1,0.0,27.0,84676.0,4.0,1.0,1993.0,1.0,1.0,4313.0,2008.0,939.0,0.0,3.0,4066846.3,Basic
59738.0,38.0,0,0.0,35.0,95952.0,1.0,8.0,2002.0,1.0,1.0,7656.0,1171.0,718.0,1.0,1.0,5975675.2,Basic
60842.0,28.0,1,0.0,4.0,70186.0,1.0,9.0,2018.0,0.0,1.0,5651.0,2170.0,423.0,0.0,1.0,6087203.8,Basic
95875.0,70.0,1,1.0,14.0,25701.0,4.0,8.0,1998.0,1.0,0.0,879.0,455.0,364.0,0.0,1.0,9597732.8,Luxury
44803.0,64.0,0,0.0,18.0,2557.0,10.0,9.0,1990.0,1.0,1.0,9121.0,3098.0,383.0,1.0,5.0,4483091.0,Basic
40633.0,34.0,1,1.0,1.0,79484.0,9.0,6.0,2002.0,1.0,0.0,7966.0,7459.0,238.0,1.0,3.0,4069305.2,Luxury
43359.0,53.0,0,1.0,9.0,53849.0,8.0,3.0,1991.0,0.0,1.0,9881.0,8847.0,418.0,1.0,4.0,4340729.1,Basic
98131.0,58.0,0,1.0,97.0,22812.0,7.0,2.0,2012.0,1.0,0.0,8286.0,6208.0,819.0,1.0,1.0,9822005.2,Basic
7101.0,73.0,0,1.0,6.0,62086.0,10.0,10.0,2012.0,1.0,1.0,9168.0,6768.0,912.0,1.0,5.0,715591.2,Basic
54469.0,53.0,0,0.0,88.0,42993.0,2.0,5.0,1999.0,0.0,1.0,9629.0,1626.0,178.0,0.0,3.0,5455583.9,Basic
67580.0,11.0,1,0.0,69.0,10759.0,4.0,10.0,2005.0,1.0,1.0,3729.0,1474.0,707.0,0.0,3.0,6765906.5,Basic
69893.0,70.0,0,0.0,65.0,20478.0,10.0,3.0,2017.0,1.0,1.0,4797.0,1882.0,281.0,1.0,9.0,6991116.7,Basic
31704.0,62.0,1,0.0,40.0,51559.0,9.0,1.0,2004.0,1.0,0.0,4848.0,5869.0,682.0,1.0,4.0,3174667.4,Basic
40557.0,64.0,1,0.0,19.0,70461.0,2.0,9.0,2008.0,1.0,0.0,6479.0,6685.0,194.0,0.0,4.0,4061491.8,Basic
75293.0,31.0,0,0.0,89.0,91810.0,4.0,3.0,2021.0,1.0,1.0,2893.0,6950.0,166.0,1.0,6.0,7535976.1,Basic
87596.0,67.0,0,1.0,94.0,51487.0,7.0,2.0,2006.0,0.0,1.0,4344.0,1645.0,828.0,1.0,1.0,8772432.6,Basic
77252.0,86.0,1,0.0,61.0,10655.0,5.0,5.0,1991.0,0.0,1.0,5703.0,1552.0,245.0,1.0,10.0,7730648.1,Basic
45963.0,28.0,0,1.0,55.0,47735.0,10.0,8.0,2019.0,1.0,0.0,1367.0,3163.0,974.0,0.0,0.0,4607265.9,Basic
36048.0,57.0,0,1.0,100.0,80407.0,9.0,2.0,2006.0,0.0,0.0,3145.0,9902.0,310.0,0.0,1.0,3614178.6,Basic
16058.0,46.0,0,1.0,58.0,49046.0,10.0,2.0,2009.0,1.0,0.0,5886.0,597.0,627.0,1.0,7.0,1612601.9,Basic
50678.0,76.0,0,0.0,32.0,93121.0,3.0,1.0,1992.0,1.0,1.0,6423.0,8856.0,569.0,1.0,8.0,5071621.2,Basic
34835.0,98.0,0,0.0,64.0,40630.0,9.0,8.0,1997.0,1.0,1.0,4989.0,9405.0,495.0,0.0,4.0,3489669.7,Basic
